RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31
102001,0,United States,country,,248562.0,251151.0,254458.0,255276.0,260858.0,259136.0,251029.0,235805.0,234122.0,222402.0,222774.0,211972.0,206505.0,207440.0,207205.0,215739.0,225818.0,228127.0,225963.0,221733.0,217756.0,220182.0,227666.0,225874.0,218727.0,226944.0,221672.0,227699.0,237529.0,244177.0,235670.0,228579.0,224033.0,225391.0,227662.0,217270.0,214662.0,217039.0,222229.0,226689.0,235254.0,230932.0,225260.0,219050.0,210822.0,213373.0,214259.0,209340.0,206443.0,218778.0,227860.0,236234.0,244860.0,241078.0,237356.0,231913.0,229144.0,235228.0,247362.0,224377.0,225637.0,239207.0,248405.0,258410.0,265246.0,265313.0,260041.0,254173.0,251242.0,249172.0,256497.0,251235.0,245635.0,254663.0,260923.0,268551.0,273550.0,270936.0,268542.0,260917.0,260037.0,259752.0,263012.0,260862.0,258199.0,266551.0,274628.0,280378.0,286770.0,281778.0,275776.0,270732.0,268948.0,271123.0,274201.0,269867.0,265030.0,272236.0,279478.0,283678.0,294310.0,288796.0,286027.0,280191.0,280105.0,282609.0,280686.0,283583.0,277325.0,286645.0,294457.0,302246.0,312046.0,305662.0,302767.0,297142.0,297547.0,300180.0,300483.0,300810.0,301026.0,310555.0,314715.0,318424.0,324263.0,317121.0,312226.0,304105.0,306379.0,306391.0,303201.0,302518.0,301207.0,311310.0,320632.0,327611.0,334941.0,327206.0,322056.0,317238.0,319636.0,320938.0,325446.0,321165.0,322914.0,334471.0,327017.0,320711.0,339645.0,358229.0,367247.0,372529.0,375899.0,375902.0,378216.0,371070.0,381662.0,401815.0,420362.0,423306.0,431499.0,425816.0,420671.0,417916.0,420191.0,422191.0,424394.0,415274.0,429766.0,456289.0,472758.0,474015.0,470544.0,446247.0,438530.0,431348.0,426304.0,418960.0,410515.0,412417.0,417369.0,440420.0,449735.0,463495.0,469233.0,462222.0,462704.0,450828.0,449222.0,443511.0,437281.0,444017.0,454272.0,472018.0,489068.0,496354.0,501039.0,491456.0,483964.0,476365.0,482950.0,480976.0,476641.0,476487.0,486512.0,499762.0
394913,1,"New York, NY",msa,NY,553604.0,552314.0,551687.0,551950.0,554361.0,564325.0,557737.0,514326.0,504318.0,484499.0,480217.0,496797.0,458331.0,447443.0,436610.0,448076.0,471598.0,481435.0,483336.0,477022.0,462689.0,492526.0,468312.0,503088.0,508359.0,440773.0,482919.0,500303.0,476499.0,542107.0,536112.0,,,492758.0,494161.0,496297.0,495954.0,474097.0,513605.0,515689.0,516856.0,532411.0,520638.0,521908.0,454773.0,441103.0,460967.0,489395.0,472083.0,477333.0,500472.0,509809.0,525771.0,531571.0,511193.0,500242.0,483024.0,494992.0,498227.0,527503.0,466666.0,478166.0,489817.0,512106.0,520108.0,536307.0,543857.0,528421.0,506022.0,499733.0,527123.0,543401.0,523054.0,517657.0,504809.0,534966.0,529248.0,544144.0,556154.0,516959.0,506277.0,507904.0,512659.0,552760.0,529072.0,514613.0,515125.0,538384.0,555912.0,549034.0,541471.0,537605.0,528140.0,513788.0,531848.0,526086.0,533442.0,532370.0,514354.0,519174.0,554605.0,547583.0,535667.0,517610.0,517441.0,501025.0,505566.0,537016.0,512576.0,508894.0,534979.0,540388.0,569251.0,553831.0,543456.0,518883.0,500474.0,518561.0,529826.0,535317.0,531324.0,545132.0,536134.0,545407.0,559345.0,561933.0,552301.0,535093.0,524057.0,525657.0,521940.0,531718.0,533113.0,517567.0,525668.0,535566.0,602740.0,556834.0,539083.0,524096.0,515392.0,523715.0,531297.0,548325.0,541105.0,545201.0,532063.0,559240.0,558820.0,556403.0,573474.0,579899.0,588923.0,594388.0,596741.0,596472.0,600271.0,615693.0,645836.0,663965.0,687506.0,694400.0,692646.0,683103.0,678204.0,662517.0,674457.0,682307.0,685614.0,703252.0,706358.0,724875.0,760096.0,739373.0,731472.0,693565.0,674912.0,665553.0,664734.0,685575.0,662739.0,678075.0,708558.0,737561.0,753150.0,766535.0,781571.0,738644.0,724490.0,724821.0,739493.0,752745.0,741268.0,763521.0,790458.0,808474.0,839033.0,838341.0,828156.0,797944.0,797008.0,797424.0,797236.0,826232.0,815385.0,829919.0
753899,2,"Los Angeles, CA",msa,CA,622597.0,610109.0,612972.0,578655.0,582109.0,554143.0,525111.0,492708.0,473366.0,439174.0,430426.0,389569.0,404195.0,407408.0,411058.0,429946.0,453198.0,451119.0,460125.0,471405.0,457540.0,458103.0,469595.0,466132.0,455283.0,471805.0,481683.0,486315.0,489569.0,493336.0,480806.0,495109.0,477197.0,477074.0,475769.0,450527.0,443417.0,480170.0,481527.0,491812.0,493984.0,485232.0,480388.0,468177.0,448067.0,456033.0,456689.0,444946.0,438230.0,469836.0,494045.0,491673.0,499608.0,503747.0,509163.0,517286.0,515420.0,532393.0,558638.0,490203.0,522590.0,566655.0,602520.0,619735.0,631931.0,627748.0,620608.0,621303.0,624028.0,615991.0,628082.0,612682.0,633777.0,650342.0,659455.0,672756.0,673883.0,680714.0,672127.0,663254.0,667578.0,657719.0,667973.0,663717.0,664373.0,678421.0,694933.0,700615.0,703994.0,697218.0,694182.0,676117.0,684132.0,698744.0,693977.0,685690.0,708107.0,722374.0,725850.0,744334.0,739210.0,733453.0,737977.0,719143.0,720722.0,727586.0,708589.0,751826.0,735820.0,744214.0,756662.0,797022.0,789276.0,791654.0,775427.0,788289.0,773338.0,785175.0,773204.0,783594.0,797849.0,812496.0,815480.0,838454.0,834364.0,824859.0,826167.0,803100.0,816771.0,815438.0,781581.0,773273.0,799064.0,811297.0,824109.0,827234.0,835564.0,840056.0,817126.0,822514.0,823762.0,812251.0,843627.0,852651.0,850652.0,872464.0,820227.0,823819.0,864330.0,915546.0,947390.0,954640.0,958464.0,932715.0,939970.0,922214.0,980289.0,1018500.0,1056389.0,1087277.0,1091516.0,1073449.0,1079856.0,1078452.0,1076363.0,1088518.0,1109407.0,1079375.0,1135706.0,1178176.0,1206948.0,1208813.0,1185671.0,1139180.0,1125838.0,1102647.0,1099119.0,1097016.0,1057671.0,1085903.0,1084257.0,1173597.0,1107841.0,1120653.0,1161360.0,1153443.0,1175029.0,1150462.0,1163951.0,1182414.0,1134964.0,1140596.0,1202766.0,1208858.0,1238058.0,1276830.0,1257376.0,1236776.0,1207279.0,1210075.0,1242216.0,1222105.0,1222609.0,1238842.0,1297648.0,1318869.0
394463,3,"Chicago, IL",msa,IL,284651.0,283795.0,278739.0,283475.0,295705.0,294879.0,295624.0,266383.0,267773.0,255437.0,251156.0,241371.0,232832.0,247942.0,234710.0,244344.0,249940.0,251552.0,247322.0,236613.0,225620.0,219785.0,231368.0,242725.0,222409.0,232906.0,238119.0,236190.0,262569.0,260148.0,266561.0,232348.0,234791.0,233030.0,229540.0,225643.0,224635.0,217409.0,232580.0,233570.0,245866.0,253289.0,241945.0,215963.0,209655.0,207578.0,198472.0,200390.0,188840.0,209637.0,218551.0,235153.0,250022.0,236986.0,229724.0,217074.0,198704.0,204890.0,203412.0,186332.0,185276.0,204358.0,220442.0,234586.0,256928.0,251376.0,245885.0,232407.0,228181.0,225475.0,233566.0,220879.0,209674.0,224768.0,237781.0,252606.0,273558.0,264297.0,273015.0,253414.0,240186.0,235579.0,237941.0,229143.0,224861.0,244761.0,251845.0,263439.0,279121.0,273561.0,267873.0,251733.0,249842.0,238900.0,244117.0,237141.0,226066.0,245372.0,262753.0,271293.0,280093.0,278277.0,268971.0,252173.0,250284.0,248260.0,248942.0,248771.0,247670.0,263855.0,275976.0,282818.0,297233.0,289287.0,274068.0,262959.0,260171.0,259181.0,263452.0,266203.0,262412.0,277893.0,289213.0,291489.0,303424.0,290558.0,285336.0,273037.0,262450.0,270786.0,260326.0,261451.0,259686.0,276394.0,289106.0,291055.0,300455.0,295632.0,288543.0,270716.0,269199.0,270990.0,269697.0,269084.0,270598.0,293766.0,306177.0,293620.0,298105.0,315580.0,326214.0,318216.0,320288.0,310483.0,305808.0,304472.0,300718.0,322951.0,339127.0,346136.0,360558.0,349163.0,348125.0,329504.0,325445.0,318247.0,325589.0,327717.0,330518.0,343607.0,369528.0,371877.0,390588.0,361708.0,354077.0,341156.0,328375.0,325962.0,322006.0,319278.0,313522.0,344009.0,358845.0,367326.0,393283.0,383422.0,379615.0,360744.0,344534.0,350596.0,350749.0,344008.0,349112.0,375829.0,392435.0,403572.0,427648.0,417779.0,406292.0,391763.0,384903.0,390019.0,381608.0,380439.0,375693.0,401130.0
394514,4,"Dallas, TX",msa,TX,191677.0,195596.0,199526.0,210779.0,206842.0,207819.0,202886.0,190806.0,193191.0,182575.0,181979.0,169818.0,180966.0,178299.0,184399.0,193490.0,202188.0,195354.0,202801.0,183909.0,178083.0,182219.0,190020.0,184289.0,185737.0,192798.0,196354.0,199820.0,208722.0,218317.0,205812.0,197471.0,192180.0,202696.0,217783.0,193559.0,199880.0,195753.0,204354.0,209373.0,212973.0,210837.0,209077.0,191195.0,196555.0,192850.0,197723.0,187572.0,190838.0,206953.0,210638.0,219451.0,223572.0,218674.0,214678.0,208081.0,205083.0,208507.0,216166.0,193084.0,202714.0,219080.0,234882.0,239783.0,247043.0,238762.0,235282.0,231174.0,226516.0,225012.0,229498.0,212622.0,230664.0,235256.0,243890.0,250960.0,253816.0,252474.0,245551.0,241533.0,239309.0,240500.0,256253.0,235804.0,248781.0,258597.0,262666.0,273292.0,280514.0,267511.0,265876.0,257181.0,259772.0,282472.0,267305.0,249238.0,255910.0,271949.0,274444.0,289254.0,291660.0,277825.0,283352.0,278533.0,277354.0,283420.0,280943.0,273388.0,286236.0,297841.0,299927.0,314029.0,314305.0,305689.0,305980.0,290004.0,290871.0,299657.0,304003.0,286601.0,298449.0,321303.0,316009.0,328605.0,333565.0,321785.0,314427.0,305604.0,298031.0,307709.0,308467.0,285600.0,300956.0,316697.0,325158.0,334268.0,344997.0,325747.0,324586.0,315593.0,320654.0,317226.0,330635.0,313399.0,323165.0,332777.0,332893.0,325643.0,347174.0,362967.0,362965.0,359119.0,366674.0,368072.0,366854.0,357687.0,391747.0,408712.0,418252.0,435861.0,442655.0,430724.0,424450.0,424000.0,420903.0,421471.0,434212.0,426560.0,445611.0,467694.0,508159.0,521883.0,521208.0,497755.0,478667.0,463154.0,458969.0,455616.0,437142.0,424090.0,451345.0,452841.0,478475.0,495099.0,502968.0,495810.0,494589.0,473974.0,473727.0,472670.0,476339.0,464430.0,477574.0,499539.0,505222.0,523732.0,506838.0,510371.0,489414.0,479015.0,492367.0,495308.0,498181.0,470976.0,480751.0,507812.0
394692,5,"Houston, TX",msa,TX,200262.0,199229.0,198925.0,214958.0,223219.0,213030.0,213189.0,204345.0,183442.0,171279.0,174868.0,168330.0,176875.0,185618.0,188921.0,206315.0,214475.0,215046.0,211697.0,197482.0,186652.0,189677.0,211946.0,189526.0,207669.0,210419.0,203411.0,202238.0,216211.0,215863.0,213629.0,218990.0,206936.0,219599.0,214588.0,195939.0,209640.0,207239.0,203207.0,215032.0,225799.0,217188.0,211797.0,207366.0,201205.0,201743.0,213022.0,193195.0,194771.0,222580.0,210877.0,228487.0,233099.0,228769.0,221491.0,209188.0,209291.0,221224.0,229236.0,195418.0,209675.0,226106.0,242447.0,246232.0,257580.0,253479.0,251703.0,239126.0,229917.0,233898.0,247914.0,232073.0,235936.0,256046.0,265464.0,266521.0,273497.0,265987.0,259488.0,253015.0,244843.0,252227.0,254471.0,252932.0,240994.0,263816.0,262516.0,269734.0,285507.0,272289.0,267191.0,251061.0,260537.0,242019.0,259683.0,245882.0,242970.0,252258.0,261600.0,273664.0,281865.0,273419.0,272456.0,260978.0,260767.0,260299.0,270903.0,255997.0,261260.0,271596.0,275329.0,289492.0,294382.0,284658.0,280063.0,284960.0,270463.0,268822.0,275158.0,260916.0,267729.0,278402.0,292935.0,295667.0,298392.0,296521.0,287530.0,274688.0,279444.0,284422.0,291147.0,268979.0,276292.0,288313.0,299897.0,313708.0,309067.0,298607.0,300753.0,285812.0,286407.0,281716.0,302980.0,281443.0,289126.0,300509.0,300932.0,289384.0,310498.0,328894.0,325457.0,318453.0,324484.0,332776.0,335735.0,317775.0,343455.0,361223.0,376370.0,380534.0,385752.0,378815.0,366568.0,362248.0,370193.0,378910.0,383908.0,368861.0,388509.0,397566.0,417561.0,432696.0,427089.0,415559.0,397710.0,403550.0,381277.0,387796.0,394909.0,365620.0,378422.0,402319.0,416833.0,421257.0,424962.0,416307.0,411868.0,405543.0,404680.0,402564.0,394088.0,389117.0,405116.0,411333.0,444805.0,450687.0,443440.0,446890.0,421602.0,426413.0,431201.0,430069.0,432545.0,408712.0,420754.0,437470.0
395209,6,"Washington, DC",msa,VA,399963.0,393463.0,396192.0,398498.0,405528.0,399303.0,378826.0,335329.0,337255.0,319544.0,323055.0,312448.0,308285.0,317633.0,324172.0,340783.0,360285.0,365519.0,359374.0,333331.0,331638.0,334525.0,342088.0,323481.0,320371.0,322501.0,346086.0,351799.0,360960.0,392853.0,350754.0,353712.0,354576.0,364284.0,360851.0,331403.0,333694.0,333705.0,353938.0,372113.0,391921.0,388155.0,381873.0,357673.0,341133.0,351071.0,346969.0,335732.0,326704.0,356322.0,375402.0,400277.0,407981.0,401923.0,393763.0,382732.0,365304.0,386321.0,388810.0,364837.0,362101.0,395965.0,409423.0,431470.0,446228.0,434196.0,420934.0,409072.0,392054.0,401611.0,408063.0,390214.0,393197.0,399898.0,426817.0,453104.0,455558.0,443559.0,428611.0,403202.0,415548.0,410934.0,417512.0,401630.0,402159.0,412211.0,428428.0,449003.0,447368.0,440747.0,427699.0,418300.0,407461.0,419208.0,413243.0,401069.0,402645.0,404530.0,430247.0,442387.0,454735.0,442799.0,440312.0,412808.0,415886.0,413534.0,428148.0,421150.0,418173.0,429387.0,445989.0,466754.0,472960.0,456790.0,449254.0,421245.0,440169.0,435784.0,447690.0,431567.0,431118.0,450078.0,468187.0,482280.0,484640.0,470913.0,467231.0,442587.0,445996.0,454606.0,457149.0,439688.0,454412.0,462371.0,480372.0,487732.0,490765.0,488052.0,475341.0,460706.0,470079.0,477714.0,478471.0,456020.0,472364.0,498687.0,508454.0,495685.0,506128.0,532933.0,528792.0,525796.0,526257.0,523501.0,522448.0,507135.0,508458.0,544350.0,570552.0,586307.0,593096.0,576210.0,555421.0,541222.0,561867.0,556560.0,551133.0,534689.0,553336.0,602722.0,630598.0,636562.0,628504.0,601517.0,590983.0,555917.0,576282.0,571402.0,543322.0,542536.0,570004.0,588692.0,627538.0,641695.0,644207.0,631707.0,623517.0,590593.0,608223.0,600884.0,606447.0,585051.0,615116.0,651115.0,682576.0,698073.0,699985.0,681457.0,667122.0,651111.0,656143.0,655102.0,640942.0,627132.0,653006.0,676754.0
394974,7,"Philadelphia, PA",msa,PA,229721.0,229187.0,233154.0,243674.0,257025.0,263551.0,268733.0,239570.0,227042.0,223120.0,221261.0,215172.0,208430.0,212845.0,217740.0,227344.0,245888.0,248518.0,246359.0,227054.0,218542.0,218858.0,226347.0,229887.0,221476.0,220953.0,231329.0,229940.0,254475.0,255897.0,247330.0,236557.0,226341.0,231032.0,225680.0,231144.0,214269.0,219960.0,221072.0,237416.0,251072.0,246987.0,249093.0,223441.0,217867.0,220173.0,216061.0,223330.0,205908.0,220643.0,224261.0,238803.0,255745.0,254996.0,252977.0,233112.0,222639.0,235008.0,235139.0,221173.0,208689.0,225431.0,229997.0,251560.0,269584.0,265575.0,253588.0,240537.0,236018.0,232785.0,236939.0,226313.0,221707.0,223386.0,230815.0,246823.0,265786.0,265975.0,264143.0,238057.0,236408.0,235168.0,232741.0,222919.0,201696.0,222799.0,230852.0,250419.0,265667.0,259705.0,250509.0,245191.0,232697.0,238814.0,226114.0,226071.0,217145.0,219732.0,234789.0,242993.0,262531.0,268045.0,259585.0,245989.0,234433.0,237180.0,243117.0,229393.0,222614.0,235274.0,245246.0,262885.0,282506.0,276593.0,264894.0,247960.0,246587.0,248796.0,252552.0,237834.0,229880.0,249413.0,247211.0,261277.0,283774.0,278656.0,275492.0,254532.0,245455.0,250890.0,248620.0,242422.0,240532.0,246789.0,260917.0,272039.0,297444.0,292107.0,287015.0,267113.0,262551.0,268894.0,265275.0,263963.0,261684.0,273098.0,298008.0,287194.0,293251.0,311288.0,323516.0,313228.0,308284.0,311943.0,309076.0,304835.0,299752.0,307631.0,318765.0,328839.0,358258.0,359827.0,359227.0,330024.0,332145.0,337350.0,322539.0,311561.0,308914.0,322065.0,344019.0,365650.0,391436.0,381321.0,379899.0,355896.0,348515.0,348280.0,342553.0,334065.0,322887.0,348941.0,350410.0,374663.0,403636.0,402418.0,401640.0,376779.0,373817.0,367125.0,372101.0,363089.0,355375.0,373451.0,393111.0,408099.0,438308.0,431530.0,428980.0,404292.0,403081.0,407803.0,397967.0,387028.0,389653.0,392122.0
394856,8,"Miami, FL",msa,FL,345013.0,339697.0,341590.0,358622.0,353830.0,335534.0,308729.0,294252.0,283901.0,253105.0,257588.0,229830.0,233790.0,233053.0,214668.0,229509.0,238945.0,232852.0,223297.0,233232.0,223077.0,223615.0,236504.0,212349.0,224833.0,236577.0,232334.0,237368.0,233763.0,223997.0,213929.0,210685.0,223707.0,215646.0,226579.0,194199.0,218368.0,213128.0,224494.0,243599.0,247611.0,239823.0,224204.0,209076.0,213351.0,223596.0,230631.0,218948.0,221864.0,226324.0,253522.0,256844.0,268931.0,252070.0,245406.0,233431.0,242005.0,246531.0,279194.0,249242.0,264144.0,264249.0,283967.0,303252.0,296483.0,288326.0,277987.0,271486.0,272820.0,287525.0,287699.0,290270.0,290620.0,292138.0,299536.0,325381.0,318763.0,305017.0,292786.0,294780.0,293114.0,287264.0,298356.0,311913.0,307498.0,313166.0,324327.0,324981.0,328300.0,312602.0,309254.0,308251.0,296562.0,304502.0,300906.0,319345.0,320813.0,317591.0,322817.0,320704.0,332770.0,317251.0,315357.0,310403.0,304493.0,311120.0,316204.0,319916.0,327537.0,330990.0,341277.0,343737.0,359472.0,341288.0,333635.0,327567.0,331065.0,333850.0,347329.0,357805.0,371739.0,354053.0,371966.0,372261.0,375431.0,352818.0,347769.0,348662.0,343780.0,354365.0,353045.0,366135.0,362778.0,375210.0,376469.0,378076.0,369715.0,367851.0,352265.0,362140.0,351835.0,362157.0,376097.0,382211.0,376690.0,401154.0,393439.0,412518.0,409767.0,430469.0,432433.0,435009.0,436181.0,453277.0,474720.0,479364.0,495966.0,518927.0,547925.0,546731.0,546555.0,525105.0,511668.0,484241.0,490575.0,524481.0,544687.0,551350.0,579304.0,594726.0,606591.0,627184.0,611092.0,574265.0,544294.0,568376.0,554471.0,555313.0,539282.0,596398.0,576964.0,601709.0,610276.0,634560.0,629400.0,597986.0,599191.0,610005.0,618546.0,593291.0,614176.0,658915.0,660075.0,682476.0,688277.0,692792.0,711428.0,669374.0,629814.0,643024.0,655839.0,640133.0,664004.0,716147.0,706612.0,694457.0
394347,9,"Atlanta, GA",msa,GA,199735.0,201701.0,202074.0,207333.0,208858.0,201245.0,199471.0,176406.0,183283.0,160688.0,170062.0,159513.0,152747.0,158050.0,162057.0,167443.0,184343.0,181867.0,175204.0,171915.0,172294.0,170157.0,169549.0,163337.0,160592.0,168730.0,176398.0,179577.0,178115.0,182202.0,172989.0,158366.0,155635.0,160496.0,165608.0,159356.0,153569.0,157673.0,160244.0,164985.0,173171.0,163425.0,154430.0,144934.0,138286.0,142682.0,142205.0,129395.0,135714.0,148305.0,153463.0,165083.0,163716.0,166837.0,161016.0,155346.0,156356.0,157457.0,176816.0,154118.0,165615.0,184706.0,190935.0,202584.0,210555.0,211786.0,198832.0,188566.0,189635.0,186732.0,192263.0,182902.0,183242.0,198864.0,207377.0,222956.0,227654.0,226102.0,215737.0,210083.0,204064.0,205342.0,210902.0,204756.0,204589.0,220531.0,228266.0,242139.0,244142.0,240872.0,225367.0,220439.0,219741.0,221701.0,224561.0,220078.0,216043.0,230134.0,234524.0,249147.0,246923.0,248081.0,237492.0,228766.0,229433.0,233442.0,231604.0,230696.0,224957.0,242208.0,250973.0,257901.0,263593.0,260370.0,247931.0,245461.0,246360.0,242373.0,250525.0,243084.0,246396.0,260708.0,269949.0,278213.0,280356.0,275415.0,256682.0,262427.0,253894.0,260523.0,256507.0,252514.0,256426.0,269056.0,280279.0,290420.0,294138.0,289347.0,273973.0,272516.0,268607.0,270485.0,280275.0,270419.0,280327.0,298076.0,305014.0,291365.0,305868.0,321223.0,322142.0,322752.0,320963.0,317037.0,317895.0,320060.0,324745.0,341557.0,361173.0,373328.0,381606.0,378173.0,365659.0,373958.0,382770.0,380632.0,381330.0,366574.0,383473.0,398014.0,420763.0,436014.0,435201.0,421875.0,404716.0,404671.0,396576.0,395889.0,389867.0,375592.0,389322.0,408101.0,425227.0,444470.0,453727.0,443187.0,437595.0,428739.0,425342.0,424197.0,422219.0,404380.0,429480.0,444832.0,453128.0,466751.0,487031.0,460062.0,446281.0,452330.0,448868.0,449422.0,450149.0,433913.0,440253.0,472530.0
394404,10,"Boston, MA",msa,MA,383399.0,410319.0,415495.0,421072.0,432193.0,426407.0,417623.0,386580.0,366981.0,355423.0,371834.0,350151.0,343464.0,325603.0,344434.0,363984.0,398500.0,400096.0,386790.0,366534.0,353119.0,352815.0,384376.0,378637.0,366053.0,352616.0,373915.0,378446.0,423898.0,443268.0,417875.0,396010.0,379143.0,396427.0,400229.0,397374.0,368540.0,377819.0,383594.0,406749.0,440628.0,435046.0,422225.0,388381.0,362757.0,378854.0,381014.0,370625.0,352541.0,364701.0,387026.0,405195.0,452050.0,428632.0,417004.0,385349.0,384189.0,399877.0,418181.0,389767.0,380268.0,381212.0,415942.0,428490.0,462224.0,454589.0,447952.0,431269.0,417144.0,414241.0,425911.0,440590.0,397365.0,424356.0,435296.0,467215.0,486476.0,478633.0,467847.0,439423.0,435039.0,433263.0,451780.0,465560.0,444558.0,427906.0,449593.0,471002.0,500319.0,495387.0,490196.0,441577.0,434816.0,467177.0,460256.0,454638.0,437043.0,450213.0,463946.0,479918.0,518347.0,508419.0,498437.0,472349.0,447727.0,486241.0,471659.0,494744.0,450653.0,482844.0,499984.0,502610.0,541534.0,527909.0,529518.0,498666.0,502178.0,500577.0,508362.0,518801.0,492602.0,511700.0,545825.0,554184.0,582213.0,571954.0,558622.0,519309.0,525102.0,533340.0,514555.0,537662.0,511053.0,522544.0,542518.0,580233.0,591772.0,589790.0,566710.0,542080.0,530000.0,546773.0,556404.0,562212.0,557418.0,576920.0,601157.0,584959.0,612996.0,618728.0,637111.0,622595.0,617723.0,604902.0,622987.0,606337.0,616691.0,647640.0,682442.0,697498.0,742495.0,734794.0,718146.0,690427.0,687379.0,693598.0,693623.0,689350.0,691438.0,732124.0,777193.0,809471.0,867445.0,800763.0,774001.0,731561.0,715691.0,728084.0,715582.0,707424.0,696840.0,744411.0,779831.0,792579.0,846917.0,841621.0,810963.0,762713.0,753659.0,755267.0,758536.0,807228.0,769553.0,824859.0,844990.0,856527.0,908981.0,871643.0,846302.0,788644.0,798209.0,816162.0,810913.0,837946.0,806041.0,847396.0
